,text,rating
1273,"Holds a charge for a very long time, easy to hold",5.0
1274,"THE BEZELS ARE WAY TOO THIN!

The bezels are the black border around the Kindle that you can safely touch without turning the page.

The product picture demonstrates the problem. The hand-model's thumb while holding the Kindle is in an awkward position. Your thumb will normally be at an angle in line with the angle of your index finger behind the Kindle, not straight up and down like the hand model's thumb. But you CAN'T PUT YOUR THUMB AT AN ANGLE BECAUSE THE BEZELS ARE TOO THIN AND IF YOU DO THE PAGE WILL TURN.

I've used Kindle e-readers for close to a decade. This was a Christmas gift that I was excited to receive, but found it almost unusable.

E-readers are held in two different ways:
(1) LIGHT-GRIP -- HOLDING IT LIKE A DINNER PLATE: When you're sitting in a chair or at a table and you know you don't need to keep the e-reader from falling out of your hand you hold it with a LIGHT GRIP like you're holding a dinner plate. Your thumbs and fingers are barely brushing the side because gravity is doing the work of keeping the kindle in your hand. In this situation the bezels don't matter.

(2) FIRM GRIP -- HOLDING IT LIKE A FRISBEE (aka flying disk): for all other occasions and ESPECIALLY IF YOU'RE HOLDING IT WITH ONLY ONE HAND or reading at night while lying in bed you hold it with a FIRM GRIP which means your thumb needs to be somewhere on top of the screen. With the older kindles this was easy to do because the bezels were wide enough that you could rest your thumb and not worry about turning the page. WITH THIS KINDLE IT IS ALMOST IMPOSSIBLE TO HOLD IT WITH A FIRM GRIP AND NOT TURN THE PAGE.

Very disappointed. I expect a trillion-dollar company like Amazon to hire designers who actually use the product.",5.0
1275,I have never had a kindle before in my life and I am so happy I decided to purchase one on Prime Day. I have read around five books on my kindle so far and I love it so much. It’s lightweight and so convenient. It’s just a small device with thousands of books basically in your hands.,5.0
1276,I may never go back to paperbacks or hard covers again unless it's not available on the kindle but this is amazing easy to read great battery life and more convenient for me at work instead of a actual book if you love reading I would definitely recommend getting this,5.0
1277,"I had the 2019 version of this kindle, and by 2022 it was grinding and taking many seconds for pages to turn so I went ahead and bought this one. At first, I was concerned with how much bigger it seemed, but I love its size - it's not too big, but the increase in screen size is wonderful. However, after only a few weeks, it's already behaving similar to my previous kindle, though not nearly as grindy. For example, when my battery is above 50% or so, the page turns smoothly and quickly, but as soon as the battery gets a little lower, when I turn the page the entire screen flashes white before flipping to the new page. I'm surprised and disappointed by how little Amazon did to improve this new Kindle.",5.0
1278,"Update: I'm taking away one more star, down to 3. The software is worse than I initially thought. Every now and then, when I try to turn the page, it freezes. After a few more tries, 30 seconds later, it unfreezes and reacts to all those page turns, forcing me to go back several pages until I find my place again

Overall a very nice reader, nicer than my old Kindle Paperwhite 7th Generation
They keep advertising ""10 weeks of battery life"", which is meaningless. I wish they advertised how many hours one can read on a battery charge. I see no evidence that the battery lasts longer than the old one, plus it depends on how bright I make the backlight. With the way I have mine set up, I get about 30 hours of reading
They made the display bigger by making the bezel narrower, but that also causes a major problem, at least for me. The way I usually hold it, my fingers are on the back, supporting the weight, and my thumb is on the bezel, providing the balance. With the narrower bezel, this causes inadvertent page turns, which is extremely annoying. The good news is that this problem can probably be fixed through a software update, by adding half an inch of guard band (i.e. a region that ignores finger touches) at the left and right edges (excluding the top corners, which have special functions)",5.0
1279,"I have and hold generation Paperwhite, this on has better light, waterproof and better resolution. I love my old Kindle and this update is a really good deal",5.0
1280,Excellent product,5.0
1281,love it so much,5.0
1282,"I’ve had this for a few days now and I love it! Reads just like paper but the backlight is perfect for reading in bed. Great size & so light - kindle unlimited has a lot of great options too for only $10 a month. As an avid reader, very happy with this purchase :)",5.0
1283,"One problem is managing the appearance of the Homepage. The books you want are there, but it's very annoying not to be able to delete most of the other items you're not interested in. I've researched the
problem, which yielded a lot of advice that doesn't seem to work, but I haven't found the human tech support yet.",5.0
1284,Very crisp display,5.0
1285,"This was a gift for my daughter who is a 4th year Aerospace Engineering student at ASU. She loves to read the classics, but hates to lug around A 400 to 500 page book. With the Kindle she can start reading where she previously left off in a matter",5.0
1286,"Okay maybe not life changing but by far my favorite upgrade. My eyes thank me at the end of the day when I can adjust the warmth and it makes it soooo much easier to read.
It’s also waterproof (water resistant) so when I drop it in the lake while fishing I can confirm that at a depth of approx 10’ it’s good for at least 15-20 min (while you find it and then dive to get it). Still kept reading directly after 😂",5.0
1287,This is my first Kindle and I’m loving it. I always take it with me in case I need something to read. Can’t wait to take it with me on my cruise!,5.0
1288,"It’s my first Kindle, and I find myself reading quite a bit more. Love the form factor, the screen resolution and brightness/warmth controls. Battery life seems great, plus USB C.",5.0
1289,Ive been reading on my iPad for a while now but decided to take the plunge into the kindle world on prime day (hello sales) and I’m so happy I did. The kindle hurts my eyes sooo much less than my iPad ever did and the battery life is ridiculous. I’ve read 4 books and my battery is still only at 75%. Yeah you can say I’m officially a kindle lover.,5.0
1290,The keyboard is slow to respond to touchstrokes and the software on the Kindle is glitchy. Simple things like turning the page or taking notes fail to work at times by causing the Kindle to hang.,3.0
1291,"I'm a pretty avid reader and I didn't hesitate to buy the Voyage when it came out But for the first time in 10 years of reading on kindles, I'm considering a return. The device is great, don't get me wrong. The material its made of makes holding it feel natural, the screen is excellent (although the voyage remains the sharpest screen to date) and I enjoy the size increase. But many small things have just come together to really annoy me.

For starters, the device freezes on a regular basis usually after adjusting font/brightness and returning to the book. Sometimes it unfreezes after a bout 20 seconds sometimes it never does. I've had the device a few days but its happened almost a dozen times. I thought my issues would be over when I updated the firmware but that not only didnt help, but introduced a new bug where the backlight does not turn off when locking the device, and made some nonsense changes to the interface. List view went from 7-8 books to 5. For those with a big library, that makes it very painful to view everything (and nothing has been added to the value of the list view, same data just unnecessarily bigger. Why not leave the option for fitting more books in the list?)
The power button is on the bottom. I've accidentally turned my device off while reading many times considering that the larger form factor requires cradling on my fingers at times. Curious placement. I've tried to remove special offers but for three days now it just says ""sorry something went wrong, please try again later"". My kindle is a place where I go to get away from everything else, not be advertised to. After this bug I researched the issue and other people are being told that they aren't allowed to remove ads. That's disappointing.

I know it sounds nitpicky, but a great device has just been crippled with strange bugs, unusual design choices and software updates that don't really add value and seem to just be changing things for the sake of changing things, or changing things for the wrong reasons. For the first time in my life after owning kindles for ten years, I'm considering returning it.",3.0
1292,Love the dark mode feature. It is awesome for light sensitive eyes!,3.0
1293,"I have been using this product for about 9 months now. I have been an avid Paperwhite reader for years and usually upgrade to the newest when it is on sale. I opted to trade in my old one and upgrade to this version. As the days went on using it, more and more scratches have appeared on the screen. At this point there are so many it unbelievable! Yes I have a cover and still SO MANY SCRATCHES. At this point I am question myself if I want to spend the money on another paperwhite or to downgrade it has gotten that bad. I read a lot and one thing I love is the battery life. Another thing I miss is the lighting having the auto option.",3.0
1294,Super easy to carry around and have books with me at all times. I hooked it up to my e-library through Libby and I can download rented books very easily.,3.0
1295,"After using kindle on my phone for years I finally got a paperwhite. Very much worth unless you are reading a lot of graphic novels, then I would go with a regular kindle. I read on my porch when the weather is nice and I’ve always had to sit in a shade spot. I can’t believe how good the screen looks in the sun. And I’ve had it for about a month and I’ve charged the battery once. This morning it was at 46%. I use it probably 5x a week from 15 min to 90 min. The touch controls could be better but I’m happy with it.",3.0
1296,"This is so convenient to use! Because it’s so compact I can slip it in my purse and go! Thousands of books at my fingertips!! I love how I can use it to download ebooks from my local public library onto it as well as use the Hoopla app with it as well!! Awesome device! The battery life is EXCELLENT, it lasts for a very long time! I rarely have to charge my device! Because it’s mainly for just books I am not distracted by emails or the temptation of playing on other apps! Like I said I love my Paperwhite!!! Thanks Amazon!!",3.0
1297,I am happy with Kindle. Size is great. The touch is very sensitive and sometimes turns more than one page but I think as I learn how much pressure to use it will get better. Library is set up in more than one choice depending upon what you are looking for or which style you prefer. Lighting can be adjusted. Overall I am satisfied with my purchase.,3.0
1298,"I had the previous generation Paperwhite and loved the immersion reading feature (the audiobook plays through headphones while the text being said is highlighted.) After it was stolen I bought the newest generation and was disappointed to find that the immersion reading feature doesn't exist on it! It's very strange that this device has now been released for a while and still doesn't have this feature.

Another pretty minor negative is that the device is a bit heavier than the last generation, so more uncomfortable for holding for long periods of time.

The screen warmth feature is nice for winding down at night. I guess I will have to live with listening to the audiobook on my phone and manually turning through the book. Hopefully they bring this feature back soon.",3.0
1299,Perfectly sized. Can read in bright sunshine or dark room. Have stood on the side of a pool with kids splashing about without fear of ruining my reader (small droplets hitting the reader if kids are too close). Battery life is amazing!,3.0
1300,This was a gift to my sister and she loved it. I too am looking forward to buying it for me.,5.0
1301,"This works great for my wife, she is excited to get back to reading again. She never really liked the heavy and too reflective Nook and iPad screens, but the Kindle Paperwhite works great for her.",5.0
1302,"I used to be able to sort into collections and view my books within the collection in a concise list view. I have no need to see the book jacket (which is actually missing in some of the books anyway) The only way to see my books in a list view is to have my library filled with all my books and collections in a mixed up manner. What is the point of a collection if I cannot find it among my books (I keep hundreds of books on my kindle.) I used to enjoy my kindle, recommend to everyone, but now I find it very frustrating. Amazon, please fix this latest update to correct this issue. This is what it used to be: library should have only collections in a list, collections should show a list of books.",5.0
1303,"In the past, Amazon was a company you could count on to continually innovate to find ways to provide great things for its customers. With its enormous market share, it is now turning into a company, like Apple, that narrows its customers' options and forces them into buying its substandard products. I was very happy, for example, with the Kindle app for Android, and have been buying many more Kindle books than I ever purchased in paper. But now Amazon has discontinued its Kindle app for newer Android devices. I've come to rely on eBooks so much that I needed an alternative. It seemed that the best alternative was to buy a Kindle. I first purchased a Kindle Fire and was disappointed with the glare on the screen and the short battery life. So, I then purchased a Kindle Paperwhite (11th ed.) The battery life is better, and the text is very readable, but the contrast for images is washed out and there is no way to adjust the contrast. But the worst thing for me is that the Text-to-Speech function is now gone. I commute to work and enjoyed listening to books. It is still possible to do so on the Paperwhite, but you either have to pay extra for an Audible version of the book, or you need to use the Accessibility feature for blind people which is extraordinarily clunky. It reads everything on the screen, is a first-generation voice (sounds more digital), and is very difficult to navigate. It is impossible to switch back and forth very quickly. You must navigate through multiple menus to turn the feature on and off, including turning your password off every time you use the feature. I have now spent hundreds of dollars trying to find the best alternative to the Kindle app for Android, which worked perfectly. Of course, I'm sure Amazon is very happy about this since I've been forced to buy more of its products in order to do what I was formerly able to do for no additional cost. In the past, I was a huge fan of Amazon because of the way it responded to its customers' needs. Not anymore.",5.0
1304,I like that the battery lasts a long time but sometimes the device is not very responsive. There is sometimes a delay in the touchscreen. It will take a bit to wake up or turn the page so I end up turning too many pages.,5.0
1305,I debated this purchase for quite a while but hated to spend the money since I already have an iPad and iPhone. But I’m so glad a friend talked me into it! Such a great reading experience. No eye strain. Battery life is exceptional. Stop debating it and JUST BUY IT!,5.0
1306,"For a flagship product I am disappointed in the Paperwhite 11th gen e reader. It is nice to read from I will grant that. What I have a problem with is that it can't match the capabilities of the app. It cannot flip the screen (not change from portrait to landscape mode) nor does it offer the ability to go to a specific page, to go back or forward then return is also missing. I would return it but it's not worth the effort.",5.0
1307,"I was excited that they finally came out with a kindle that has a USB-C charging port but that’s the only good thing about this product. I travel for work and sometimes when I need to get a book, it is impossible to connect to WiFi networks that are public. This is very inconvenient. I traveled to Europe and finished my book on the flight over and was not able to download another book for the flight back. I even tried to connect to my phone’s hotspot and that also did not work. Once Amazon fixes this issue, it will be a great product.",5.0
1308,"So I ran over the Amazon box with my truck accidentally because it was placed in front of the garage. Completely crushed this thing, thought the Kindle was destroyed. Actually, I ran over it twice. Opened it up and it was perfectly in tact. Couldn't believe it. Turned it on, tested it out, and it all worked fine. That was a month ago. Giving it a 10/10 for durability that's for sure.",5.0
1309,Haven't had a new Paperwhite in 10 years. It was worth the upgrade for the thin port area and the change on charger.i love it. It is in a case that did not come with it.,5.0
1310,"Come on Amazon, where is the immersion reading? As a person with ADHD and a child with ADHD we need immersion reading. Why offer a child's version without this feature too? Just crazy. Avid readers spending tons for a Kindle and ebooks and audiable should be able to use them together like on the app. I bought an eReader to be immersed and can't get the whole package deal, it's either listen OR read? Come on Amazon that's hindering accessibility to people that need it. Other than that HUGE gripe, I love the paperwhite 2021.",4.0
1311,I finally replaced my 10 year kindle. a whole new world! within a week ii read 3 books. love it,4.0
1312,I put off getting a kindle for so long because I was so attached to my paperbacks but the convenience of having so many books in your hands is amazing and I read so much faster!!!,4.0
1313,I use the Kindle to download ebooks from the library and kindle unlimited. I still buy physical copies of books but it’s convenient to have this when reading at night or on the go.,4.0
1314,"The readability it great but it keeps kicking me off the internet no matter how many times I reconnect. I’ve tried all the tricks and it doesn’t work for long. Secondly, it is difficult to get some e-arcs sent to the kindle itself. It’s a tedious procedure and can get frustrating. Thirdly, some of the covers don’t show up, specifically for e-arcs, so it can be tough to tell which book I’m clicking on in my library. Fourthly the touch screen doesn’t always pick up when it’s being touched. Also, it will often freeze on me. Finally, I REALLY dislike the lack of colors, but I do recognize that this is a personal preference.",4.0
1315,"I bought my Kindle three weeks ago and have already read more in that time than I did the entire last year. I love that I can pair it with the Libby app to get books for free through my library. It’s much easier on my eyes than reading on my iPad was. The size, convenience/portability, and ease of use are all amazing. Just wish I would have bought one sooner!",4.0
1316,"Wish this came in a 7-8"" size.",4.0
1317,We really enjoyed this product,4.0
1318,"I had the previous generation of Kindle paperwhite (2018 version) and decided to trade-in for the new version around black Friday 2021. However the trade-in process took longer than expected and I could not get the deal on the new version for $105.
Anyways, ended up buying the new version for full price ($130) and after few weeks of usage, don't see any material upgrade from 2018 version, and therefore don't see it worth the high price.
At night, I prefer using the dark mode versus warm light. So that feature is useless as well.",4.0
1319,This is my 6th kindle and I love it. With just a tap of the finger the page turns and it's so easy to read with the back light. Highly recommend it.,4.0
1320,"We had an earlier version of the kindle, my wife wanted a new one, so we upgraded. Amazon has a trade in credit, which I utilized, to get a new kindle. The new version is a little bigger, brighter, and has some more options to it. The wife enjoys this version, over the old, go figure. The screen seems to be more clearer that allows the pages to be more vivid.",5.0
1321,Lightweight option with touchscreen for reading on vacation. Battery life is amazing. Lasts at least a week with moderate use. Easy to load books of several standard filetypes.,5.0
1322,"I purchased this for our vacation for reading because I love to read but didn’t want to pack heavy books. It has exceeded my expectations.

No glare, easy reading, page turning with a simple swipe. Despite other reviews I’ve found no issues with placement of power button.

Battery life is super!!! I’m a
happy reader. Wish I got one sooner.",5.0
1323,"I really enjoy this Kindle with the adjustable bright backlight! I use to have an old kindle that I used at night with another clip on light. The light would keep me up at night. If you were considering upgrading your old kindle, this is the one to buy!",5.0
1324,I love to read and this is the perfect e-reader. It spares my eyes from the harsh displays of tablets and smartphones. It has a warmth filter and backlight for night reading. I like that you can email pdfs to the Kindle and it will add them to the library. Worth every penny.,5.0
1325,Muy recomendable,5.0
1326,"Mom didn't like that the UP DOWN page buttons are gone you just have to swipe now and this upset her.

She also says that when you get to the last page of your book, the book disappears...",5.0
1327,Wonderful,5.0
1328,"I have owned two Kindles prior to buying this one: Paperwhite (2015) and Kindle 4. Kindle 4 still remains my favorite all around e-reader. In retrospect, I really liked having a non-touch screen. The downside of Kindle 4 was that it was slow and I couldn't read in the dark. The Paperwhite (2015) was an improvement over that mainly because now I could read in the dark. The touch screen added a bit of ease of use but annoyance with every touch being an interaction. Still, I told myself that if Amazon added warm light and a USB-C to the Paperwhite, I would buy it. So I bought this one.

And really, those two features are the two big steps forward for this device. It also feels faster than my Paperwhite 2015 so that doesn't hurt either. The downside for this device is that now with the flush screen and smaller bezels, the touch sensitive area is even bigger. I had too many unintended touches on this device. It's also a little bit bigger; so with small bezels all around, it's just generally less uncomfortable to hold. This was the least comfortable kindle I have had.

I also typically keep my device on airplane mode unless I need to connect to my Amazon account. This device froze frequently while I was reading. I suspect this has to do with telemetry and ads being pulled to the device. In airplane mode, the device just freezes and lags if it can't communicate with Amazon servers. This is just my guess but I have seen this behavior in games in both iOS and Android platforms where if you block their access to the internet, the games lags heavily and once you restore internet access, the game play is smooth again.

So generally, this is a good step forward for Amazon. I suspect that Amazon is expanding its ads business and the integration of that into the kindle OS is causing lags on the device when in airplane mode. That's definitely a step backwards. Add to that a bigger device that is less comfortable to hold and the choice was clear for me.

I am sending this device back and keeping my Paperwhite 2015.",5.0
1329,"Very lightweight and a decently customizable experience. I made mine look pretty similar to a ""normal"" book font and page. It got me back into reading :)",5.0
1330,Me gusta mucho por el tamaño y lo ligero. La pila dura muchisimo,5.0
1331,Looks just like my older Kindle but there is a noticeable longer battery life. Very pleased.,5.0
1332,"This is just like new !!!! LOVE, LOVE, this! Thank You",5.0
1333,"Right out of the box, I hate it. I have a 3rd generation Kindle that I bought in 2011 and I have almost 600 books in it. It still works great, the battery charges and lasts for days. All the buttons still work, the screen and cover are in perfect condition. That's 10 great years, and I am an avid reader!
So you may wonder why I bought this new Kindle Paperwhite. Well, I live in the mountains of the Pacific Northwest and the power goes out quite often in the winter. I like to dive under the covers to stay warm and read, but when it gets dark, the old Kindle has no light. That is the one and only reason I got the new Paperwhite; so I can read during power outage.
The Paperwhite has a very thin frame so I can't hold it without touching the screen. So that is awkward since I have to move my thumb to read under it.
I absolutely hate the touch screen; it is very difficult to navigate and does not always respond when I ""tap"" or ""swipe"" and the screen gets fingerprints and smears. I like the navigation buttons and keyboard on the old Kindle.
The Paperwhite will stay in the bedside drawer until the lights go out. It works for that.",5.0
1334,"I had one of the original Kindles and the software seems exactly the same. The kindle is sturdy and feels nice in the hand, but the software when turning on, or going to the store to look at books feels really aged. It isn't smooth at all. Turning pages is smooth when reading. Just everything else seems old",5.0
1335,"I had one of the original kindles , life happened and i stopped using itI recently had a long flight and used it on the plane it was a lifesaver!!",5.0
1336,I’m OBSESSED with my paperwhite. I was using my iPad forever to read and a friend recommended I jump ship to a kindle. Best thing I ever did. So much easier on the eyes and much lighter to hold. I’m so upset I never got one sooner. My daughter is now requesting one for Christmas this year.,5.0
1337,"I bought this Kindle last March (2022) after my original 3G Kindle was discontinued. Read a lot on my old iPad with the Kindle app. Started using this new Paperwhite in the past few months with increasing problems. I turn a page and the whole screen turns white and crashes. Have to restart it multiple times. Looked online and saw that it may be a battery problem, so diligent about charging. Now crashing almost daily / nightly even though it's 90% + charged. Sometimes I turn the page and it looks like there are several pages superimposed on each other, then the inevitable white screen and multiple tries to restart. Not a pleasant reading experience. Can I exchange it for a new one?

Update: Contacted Amazon and they wanted me to sent my glitchy Kindle in to ""be fixed""., would take about a week. I asked them how I was supposed to read, said I would buy a new Kindle and send the old one back for refund. They finally agreed to send me a new one (said reconditioned on the package in Spanish, not English) and gave me 6 weeks to send in my glitchy one. The new Kindle is light-years different than the one I purchased in March 2022. I could not pick up that Kindle without turning several pages, even in a cover, and just read another person's review about the thin bezel: thought it was just me.
So far no more frozen white screens, having to restart it several times in a row. Fingers crossed!
If it continues to work well, I will change my rating.",5.0
1338,It is impossible to download library books to the Kindle using CLOUD LIBRARY. The Amazon Fire tablet is compatible. Also the screen is sepia tone and I cannot figure out how to change the brightness. The screen is so small there is too much scrolling. Not loving it. My last choice of ereaders.,5.0
1339,Very clear. Easy to read. Easy to set up and go. Great ereader.,5.0
1340,The large books to carry are gone. Every angle of business achieved.,5.0
1341,"I received my first kindle as a gift. It was defective and the Amazon associate (Nazam) I spoke with was so ""very very"" help full troubleshooting my problem. I was so surprised a new kindle was delivered to me the next day. My eyesight is not what it used to be and now a miracle has happened. It is so wonderful to easily read my books. Looking forward to reading my future purchases .... Thank you.
Darlene M",5.0
1342,I appreciate the font size options and for the most part I enjoy reading on it. I had a first edition Kindle which finally quit. The new Kindle Paperwhite the screen freezes constantly and won’t page forward or backward. I have to back out of the book and go back in. I also have trouble with it skipping ahead multiple pages at a time. Frustrating.,5.0
1343,I like this because it does one thing: let’s you read books. Other devices are too distracting. This has amazing lighting and I honestly find the highlighting and other features annoying but you don’t have to use those features.,5.0
1344,"It’s just glitchy all the time. Pages don’t want to turn and then flips through several pages at once. Doesn’t seem to want to wake up. Doesn’t want to return to Home Screen. When adding a note on something I’m reading it’s slow after my touch causing multiple errors. Randomly restarts itself. Easier to see, yes. Battery life longer, yes. None of that matters though if you get frustrated and just quit reading because it’s kicking you out or jumping to a new chapter. Glad I have my 7th generation that still works great and just requires charging more often as it ages. Now I just use this new one until the old one charges. Fourth Kindle I’ve purchased loved my 7th the best trying to like this one.",5.0
1345,I was happy with my old original Kindle but knew that it would not be able to operate after August or so. Took the advice of family and checked this out. Really like the touch screen and the adjusted brightness and warmth. I highly recommend if all you are looking for is an EReadr.,5.0
1346,"It's my second kindle. Overall it's a good device but Amazon needs to do better with quality control, cause on my first and second kindles i have dead pixels on the screen. It's a bit annoying.",5.0
1347,"The battery doesn’t seem to last as long as the older models. And the touchscreen can be a little weird at times. But, I can’t live without a kindle.",5.0
1348,"The touch screen is not responsive, and often a struggle. The software is awful and constantly gets confused and needs a restart. For example, you read a sample and then can't buy the book. Nothing works to buy book including just going to the 'kindle store'. So you have to restart. Then after restart you finally buy the book by going to the end of the sample, and Kindle doesn't take you to the 'last read' so you have to find where there sample left off. The software is flaky. Battery life good. Easy to read.",5.0
1349,Absolutely adore this kindle simple and AMAZING battery life.,5.0
1350,"This is my 5th Kindle. I have loved all of them right out of the box. Each one has been an improvement over each previous version. The technical improvements are great. The size is an issue. I am 6'4"" and wear XXL gloves. I can no longer hold it in one hand without juggling it and it no longer fits in some of my pants pockets, which made it easy to keep with me. I hope future versions they keep the technology similar but slime down the width.",3.0
1351,"My paperwhite has worked great so far! I've had it many months now, and the battery life is truly outstanding. The screen is crisp and easy to read, and adding books is a cinch.",3.0
1352,"The touch screen is a little sensitive. When I touch it to change the page it will flip 2 pages. Also if I touch the right side of the screen the pull down menu comes down, so I have to swipe instead. The screen with ads NEVER turns off. I had to chat with a representative to figure out how to power down",3.0
1353,"I love my new Kindle PaperWhite, I started a book club and have been raving about the Kindle Paper White. I absolutely love all the features. I love the light touch to turn the pages, that I can read in any light and It is a much lighter weight then the prior Kindle readers. It holds a charge for a long time. It’s a hit! And as with all Amazon products, customer service is prompt and respectful and works to make sure I am completely satisfied.",3.0
1354,Great reader. Easy to read,3.0
1355,I Purchased the kindle for my daughter for collage two days later it went on sale. Amazon didn’t want to give me the sale price. I have purchased so much items on Amazon it’s a shame . Over all the item was perfect 😑,3.0
1356,Love this!!,3.0
1357,"This generation provides a much more responsive experience (power on/off, page turn, browsing in general), and the increase in screen size makes it a modern-looking device and the improve in reading experience is significant. Highly recommend to own or to upgrade!",3.0
1358,It's an easy to read matte finish. I wish it were a little more narrow and longer like a tablet to be easier to hold and have more reading space. It seems like I'm constantly turning pages. Definitely get a cover with a handle like the CoBok leather one. Black isn't really black so contrast is lower than I'd like.,3.0
1359,"Try to hold this from the sides and not cause the pages to turn when your not ready is difficult. Also it sticks open and doesn't follow my commands. No very responsive to my finger tip. Still trying to organize all my books in collection, because it doesn't put them in 50% of the time. I expect a lot more form Kindle at this point in their history. Bigger screen not that big a deal when there is not enough room to hold without the page turning problem.",3.0
1360,"The 1st one I ordered is good. This second one is super glichy. It keeps flashing brighter light to dark and bright again. Keeps stalling and page lags A LOT when trying to scroll. 2stars because the 1st more expensive one was fine, but that's it because this 2nd on sale one was super frustrating to deal with.",2.0
1361,PERFECT,2.0
1362,"I received this as a Christmas gift.I loved this kindle for the few weeks that I could use it as It was simple and made reading my books easy. After a few days of having the kindle in sleep mode and having left the battery in the mid 80’s, I picked my kindle up and noticed that it was hot to the touch and was showing a zero for the battery status. After attempting to charge it, I noticed that the device would not take a charge. The device was never exposed to extreme heat or cold, nor was it ever exposed to water. I’m very disappointed that a brand new device is already having issues, especially when I’ve been very gentle with it. We’ll attempt an exchange, and I’ll update when we have an answer from Amazon.",2.0
1363,I got this three days ago and I've already read a book! I'm obsessed! I had a kindle in like 2014 (very long time ago!) and I liked it but this is just on another level. The brightness/warmth settings are incredible as someone with terrible vision and it shockingly doesn't strain my eyes. I literally read for hours now. Yay,2.0
1364,"The only reason I am giving 2 stars is because, I can read in the dark on this kindle. I'm giving it a low rating due to the fact I cannot listen to audible book while reading kindle book at the same time. To some this may not seem like a big deal, but it is to me. I can read and listen simultaneously on my Samsung phone, iPad, or laptop,(or evev my daughters kindle fire); which leads to the 1st reason for a 2☆ rating. I'm tired of the blue lighting on these devices hurting my eyes, and then evolving into a migraine.
2nd, I am dyslexic and sometimes I don't want to deal with my own slow reading. I also have an auditory Processing Disorder, which sometimes make me hear words incorrectly. A lot of time these two learning disability & Disorder go hand in hand. But there are many other people out there with different types of learning styles that would also enjoy reading and listening at the same time. About 10 to12 years ago I had a kindle paperwhite that allowed this feature.
3rd, You can only listen to audible book with Bluetooth devices. The old one I had had a speaker in the device for dual use, speaker or headset. So in summary I was very disappointed",2.0
1365,"This kindle is perfect! I took it with me on a trip to Hawaii. The battery lasted the whole time, and I was reading a LOT. I was really impressed I didn't have to charge it, and it still lasted me like another couple of days. Very impressed with the battery life! The light & blue light filter are awesome bc you can customize how much you want of each.",2.0
1366,"When I closed the cover on my previous paperwhite, it turned off the light but did not lock the screen. When I opened it, I could go right back to reading where I left off. With the new one, you have to swipe away the lockscreen before you can get back to reading. It does not matter whether or not you have the ad-support feature. I understand that there are times when you want your kindle to lock when you close it, but it is very annoying to have it always lock. Disabling ""power saver"" mode has no impact. Customer support verified that disabling the lock screen was possible on previous paperwhites but not on this version.
So annoying!",2.0
1367,El mejor lector de libros y la biblioteca mas grande.,2.0
1368,It is backlit and does have a long battery life but it is so frustratingly glitchy. I have owned mine for a year but I just decided to write this because it’s getting old. I usually read with the kindle app on my iPad now. No problems when I do that. Obviously the iPad is way more expensive but with that I can do all of the things an iPad can do and read. Just wanted people to beware. This is not easy breezy download your books and read all of the time. Not enough to make it not frustrating.,2.0
1369,"Beside general reading, I use my kindle every night, to help me fall asleep when I wake up at night. I normally need to wear reading glasses, but with the old kindle, could switch to large print and low light very simply, using two icons at the top of page. Now I actually have to get my glasses on just to make those simple adjustments. They have over-thought the improvements on these things! Should have stayed simple.
And with all this, they still haven’t come up with a remote for the darn thing. They need to make a little device you can put on your thumb, or hand, which you can press to advance pages. Then a person can prop up the kindle and relax, let go of it, and still use it easily.",2.0
1370,I was using the kindle app for several years on my IPad. But the battery just wouldn’t last. We camp and are out of cell service much of the time in the summer. I don’t have to worry about battery life with this one! It lasts and lasts. I love the size and all the ways to customize your display. Very affordable as well.,5.0
1371,I love Kindle. This is my third. Don't know what they did but the touch screen is now waaaaaaaay too sensitive. Multiple pages skip with one touch; and sometimes I can't tell if the pages are skipping forward or backward. I hope we will be informed if this issue can be fixed.,5.0
1372,"The fact that I have to pay to receive a manual to use it is disheartening. I'm a senior citizen and my old Kindle had buttons on it and came with a manual in the Kindle. This one I have to pay for and, even then, I am having a difficult time finding a good manual that really gives me step-by-step directions.",5.0
1373,"This paper white Kindle 2022 edition is the best, I can read for hours without my glasses and/or my vision getting blurry. The touch screen is immediately responsive and only turns one page at a time. There is no annoying accidental highlighting that I have to keep undoing.
I highly recommend this Kindle if you are on the fence don’t be.",5.0
